molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value
CHEMBL3238127,O=C(O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2cc(N3CCNCC3)ccc2c1=O,inactive,65000.0
CHEMBL3238128,CN1CCN(c2ccc3c(=O)c(C(=O)/C=C(\O)C(=O)O)cn(Cc4ccc(F)cc4)c3c2)CC1,intermediate,8500.0
CHEMBL3238129,CCN1CCN(c2ccc3c(=O)c(C(=O)/C=C(\O)C(=O)O)cn(Cc4ccc(F)cc4)c3c2)CC1,inactive,23000.0
CHEMBL3238130,CC(=O)N1CCN(c2ccc3c(=O)c(C(=O)/C=C(\O)C(=O)O)cn(Cc4ccc(F)cc4)c3c2)CC1,intermediate,8500.0
CHEMBL3238131,O=C(O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2cc(N3CCSCC3)ccc2c1=O,inactive,30000.0
CHEMBL3238132,O=C(O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2cc(N3CCOCC3)ccc2c1=O,inactive,13000.0
CHEMBL3238133,CN(C)c1ccc2c(=O)c(C(=O)/C=C(\O)C(=O)O)cn(Cc3ccc(F)cc3)c2c1,intermediate,5100.0
CHEMBL3238134,O=C(O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2cc(N3CCN(CCCCl)CC3)ccc2c1=O,intermediate,4600.0
CHEMBL204656,COc1cc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)O)cn2[C@H](CO)C(C)C,intermediate,8100.0
CHEMBL254316,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,inactive,12800.0
CHEMBL3233021,O=C(O)/C(O)=C/C(=O)c1cn(Cc2ccc(C(F)(F)F)cc2)c2ccc(Cl)cc12,active,260.0
CHEMBL3233898,O=C(O)/C(O)=C/C(=O)c1cn(Cc2ccc(C(F)(F)F)cc2)c2ccc(F)cc12,intermediate,1550.0
CHEMBL3233902,Cc1cc(C)c(Cn2cc(C(=O)/C=C(\O)C(=O)O)c3cc(F)ccc32)c(C)c1,intermediate,2510.0
CHEMBL3233907,COc1ccc2c(c1)c(C(=O)/C=C(\O)C(=O)O)cn2Cc1cc(C)cc(C)c1,intermediate,1090.0
CHEMBL3233908,COc1ccc2c(c1)c(C(=O)/C=C(\O)C(=O)O)cn2Cc1c(C)cc(C)cc1C,active,420.0
CHEMBL259011,COc1cccc2c1c(C(=O)/C=C(\O)C(=O)O)cn2Cc1ccc(F)cc1,active,140.0
CHEMBL1422607,Cc1nc2ccc(Cl)cc2c(-c2ccccc2)c1CC(=O)O,intermediate,9100.0
CHEMBL3259885,Cc1nc2ccc(Br)cc2c(-c2ccccc2)c1CC(=O)O,intermediate,5100.0
CHEMBL1422813,Cc1nc2ccccc2c(-c2ccccc2)c1CC(=O)O,inactive,24000.0
CHEMBL3259886,Cc1ccc(-c2c(CC(=O)O)c(C)nc3ccc(Br)cc23)cc1,active,350.0
CHEMBL3259887,Cc1nc2ccc(Br)cc2c(-c2ccc(Cl)cc2)c1CC(=O)O,active,270.0
CHEMBL3259888,Cc1nc2ccccc2c(-c2ccc(Cl)cc2)c1CC(=O)O,intermediate,3100.0
CHEMBL3259889,Cc1nc2ccc(Br)cc2c(-c2ccc(Cl)cc2)c1C(C)C(=O)O,active,310.0
CHEMBL3259890,CCCC(C(=O)O)c1c(C)nc2ccc(Br)cc2c1-c1ccc(Cl)cc1,active,77.0
CHEMBL3259891,COC(C(=O)O)c1c(C)nc2ccc(Br)cc2c1-c1ccc(Cl)cc1,active,40.0
CHEMBL3259892,CO[C@@H](C(=O)O)c1c(C)nc2ccc(Br)cc2c1-c1ccc(Cl)cc1,intermediate,3100.0
CHEMBL3259893,CO[C@H](C(=O)O)c1c(C)nc2ccc(Br)cc2c1-c1ccc(Cl)cc1,active,28.0
CHEMBL3288813,O=C(NCc1ccc(F)cc1F)c1c(Nc2ccc(-c3ccccc3)cc2)c2cccnc2n(O)c1=O,inactive,52000.0
CHEMBL3288814,O=C(NCc1ccc(F)cc1F)c1c(Nc2ccc3c(c2)Cc2ccccc2-3)c2cccnc2n(O)c1=O,inactive,46000.0
CHEMBL3288815,N#Cc1ccc(-c2ccc(Nc3c(C(=O)NCc4ccc(F)cc4F)c(=O)n(O)c4ncccc34)cc2)cc1,inactive,70000.0
CHEMBL3288816,Nc1ccc(-c2ccc(Nc3c(C(=O)NCc4ccc(F)cc4F)c(=O)n(O)c4ncccc34)cc2)cc1,inactive,80000.0
CHEMBL3288817,O=C(NCc1ccc(F)cc1F)c1c(Nc2ccccc2)c2cccnc2n(O)c1=O,intermediate,6900.0
CHEMBL3288818,CNc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,intermediate,3700.0
CHEMBL3288819,CN(C)c1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,inactive,21000.0
CHEMBL3288820,O=C(NCc1ccc(F)cc1F)c1c(N2CCOCC2)c2cccnc2n(O)c1=O,inactive,77000.0
CHEMBL3288821,O=C(NCc1ccc(F)cc1F)c1c(NC2CCCCCC2)c2cccnc2n(O)c1=O,inactive,13000.0
CHEMBL3288822,O=C(NCc1ccc(F)cc1F)c1c(NCCc2ccccc2)c2cccnc2n(O)c1=O,intermediate,8000.0
CHEMBL3288823,O=C(NCc1ccc(F)cc1F)c1c(NCCCCc2ccccc2)c2cccnc2n(O)c1=O,inactive,12000.0
CHEMBL3288824,CCCCCNc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,intermediate,8200.0
CHEMBL3288825,CC(C)Nc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,intermediate,1800.0
CHEMBL3288826,NCCNc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,intermediate,4500.0
CHEMBL3288827,O=C(NCc1ccc(F)cc1F)c1c(NCCO)c2cccnc2n(O)c1=O,active,550.0
CHEMBL3288828,CC(=O)OCCNc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,intermediate,5300.0
CHEMBL3288829,COC(=O)CNc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,active,710.0
CHEMBL3288830,COC(=O)[C@H](C)Nc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,intermediate,7400.0
CHEMBL3288831,COC(=O)[C@@H](C)Nc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,intermediate,5800.0
CHEMBL3288832,COC(=O)[C@@H](Nc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12)c1ccccc1,inactive,16700.0
CHEMBL3288833,COC(=O)[C@H](Nc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12)c1ccccc1,inactive,13500.0
CHEMBL3288834,COC(=O)[C@H](CO)Nc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,intermediate,5800.0
CHEMBL3288835,COC(=O)[C@@H](CO)Nc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,intermediate,4400.0
CHEMBL3288836,CCOC(=O)[C@@H]1CCCN1c1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,inactive,86000.0
CHEMBL3288837,Nc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,intermediate,2500.0
CHEMBL3288813,O=C(NCc1ccc(F)cc1F)c1c(Nc2ccc(-c3ccccc3)cc2)c2cccnc2n(O)c1=O,active,340.0
CHEMBL3288814,O=C(NCc1ccc(F)cc1F)c1c(Nc2ccc3c(c2)Cc2ccccc2-3)c2cccnc2n(O)c1=O,active,840.0
CHEMBL3288815,N#Cc1ccc(-c2ccc(Nc3c(C(=O)NCc4ccc(F)cc4F)c(=O)n(O)c4ncccc34)cc2)cc1,active,130.0
CHEMBL3288816,Nc1ccc(-c2ccc(Nc3c(C(=O)NCc4ccc(F)cc4F)c(=O)n(O)c4ncccc34)cc2)cc1,active,130.0
CHEMBL3288817,O=C(NCc1ccc(F)cc1F)c1c(Nc2ccccc2)c2cccnc2n(O)c1=O,active,18.0
CHEMBL3288818,CNc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,active,27.0
CHEMBL3288819,CN(C)c1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,active,87.0
CHEMBL3288820,O=C(NCc1ccc(F)cc1F)c1c(N2CCOCC2)c2cccnc2n(O)c1=O,active,79.0
CHEMBL3288821,O=C(NCc1ccc(F)cc1F)c1c(NC2CCCCCC2)c2cccnc2n(O)c1=O,active,460.0
CHEMBL3288822,O=C(NCc1ccc(F)cc1F)c1c(NCCc2ccccc2)c2cccnc2n(O)c1=O,active,50.0
CHEMBL3288823,O=C(NCc1ccc(F)cc1F)c1c(NCCCCc2ccccc2)c2cccnc2n(O)c1=O,active,280.0
CHEMBL3288824,CCCCCNc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,active,24.0
CHEMBL3288825,CC(C)Nc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,active,16.0
CHEMBL3288826,NCCNc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,active,39.0
CHEMBL3288827,O=C(NCc1ccc(F)cc1F)c1c(NCCO)c2cccnc2n(O)c1=O,active,10.0
CHEMBL3288828,CC(=O)OCCNc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,active,27.0
CHEMBL3288829,COC(=O)CNc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,active,21.0
CHEMBL3288830,COC(=O)[C@H](C)Nc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,active,17.0
CHEMBL3288831,COC(=O)[C@@H](C)Nc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,active,27.0
CHEMBL3288832,COC(=O)[C@@H](Nc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12)c1ccccc1,active,10.0
CHEMBL3288833,COC(=O)[C@H](Nc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12)c1ccccc1,active,8.2
CHEMBL3288834,COC(=O)[C@H](CO)Nc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,active,8.4
CHEMBL3288835,COC(=O)[C@@H](CO)Nc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,active,13.0
CHEMBL3288836,CCOC(=O)[C@@H]1CCCN1c1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,active,310.0
CHEMBL3288837,Nc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,active,19.0
CHEMBL16755,O=C1Cc2ccccc2C(=O)N1O,inactive,5000000.0
CHEMBL3286442,O=c1nc(NCc2ccc(F)cc2)c2cccnc2n1O,intermediate,3160.0
CHEMBL3290938,O=c1nc(N2CCC(F)(F)CC2)c2cccnc2n1O,intermediate,7940.0
CHEMBL3290939,O=c1nc(NCC2CC2)c2cccnc2n1O,intermediate,3900.0
CHEMBL3290940,O=c1nc(Nc2ccc(-c3ccccc3)cc2)c2cccnc2n1O,active,790.0
CHEMBL3290941,O=c1nc(NCc2ccc(-c3ccccc3)cc2)c2cccnc2n1O,active,630.0
CHEMBL3290942,O=c1nc(Nc2ccc(-c3ccncc3)cc2)c2cccnc2n1O,intermediate,1990.0
CHEMBL3290943,O=c1nc(NCc2ccc(-c3ccncc3)cc2)c2cccnc2n1O,intermediate,1260.0
CHEMBL3290944,O=c1nc(Nc2ccc(N3CCOCC3)cc2)c2cccnc2n1O,active,500.0
CHEMBL3290945,O=c1nc(NCc2ccc(N3CCOCC3)cc2)c2cccnc2n1O,intermediate,1580.0
CHEMBL3290946,O=c1nc(Nc2ccc(CN3CCOCC3)cc2)c2cccnc2n1O,intermediate,1300.0
CHEMBL3290947,O=c1nc(NCc2cccc(N3CCOCC3)c2)c2cccnc2n1O,intermediate,1990.0
CHEMBL3290948,O=c1nc(NCc2cccc(CN3CCOCC3)c2)c2cccnc2n1O,inactive,15900.0
CHEMBL3290936,O=C(NCc1ccc(Cl)cc1)c1ncc2cccnc2c1O,inactive,20000.0
CHEMBL3290937,O=C(O)c1ncc2cccnc2c1O,inactive,11000.0
CHEMBL414850,O=C(NCc1ccc(F)cc1)c1nc(N2CCCCS2(=O)=O)c2cccnc2c1O,inactive,10000.0
CHEMBL8260,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,intermediate,7500.0
CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,inactive,20000.0
CHEMBL3288712,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(OCc3ccc(F)cc3)cc(O)c12,inactive,20000.0
CHEMBL3288713,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(N3CCOCC3)cc(O)c12,inactive,20000.0
CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,intermediate,8000.0
CHEMBL3288712,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(OCc3ccc(F)cc3)cc(O)c12,intermediate,4000.0
CHEMBL3288713,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(N3CCOCC3)cc(O)c12,inactive,20000.0
CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,active,600.0
CHEMBL3288712,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(OCc3ccc(F)cc3)cc(O)c12,active,940.0
CHEMBL3288713,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(N3CCOCC3)cc(O)c12,active,970.0
CHEMBL3288714,O=c1cc(-c2ccccc2)oc2cc(OCc3ccc(F)cc3)c(O)c(O)c12,inactive,20000.0
CHEMBL3288946,O=c1cc(-c2ccc(O)cc2)oc2cc(OCc3ccc(F)cc3)cc(O)c12,inactive,80000.0
CHEMBL28,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,inactive,20000.0
CHEMBL3288943,CC(C)(C)Oc1cc2oc(-c3ccccc3)cc(=O)c2c(O)c1O,inactive,100000.0
CHEMBL151,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,inactive,20000.0
CHEMBL3288944,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(OCc3ccc(F)cc3)cc(O)c12,inactive,20000.0
CHEMBL3288945,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(N3CCOCC3)cc(O)c12,inactive,20000.0
CHEMBL8260,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,active,780.0
CHEMBL3288714,O=c1cc(-c2ccccc2)oc2cc(OCc3ccc(F)cc3)c(O)c(O)c12,intermediate,7000.0
CHEMBL3288943,CC(C)(C)Oc1cc2oc(-c3ccccc3)cc(=O)c2c(O)c1O,inactive,100000.0
CHEMBL151,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,intermediate,8900.0
CHEMBL3288944,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(OCc3ccc(F)cc3)cc(O)c12,inactive,20000.0
CHEMBL3288945,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(N3CCOCC3)cc(O)c12,inactive,20000.0
CHEMBL8260,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,intermediate,2700.0
CHEMBL3288714,O=c1cc(-c2ccccc2)oc2cc(OCc3ccc(F)cc3)c(O)c(O)c12,inactive,20000.0
CHEMBL3288943,CC(C)(C)Oc1cc2oc(-c3ccccc3)cc(=O)c2c(O)c1O,inactive,20000.0
CHEMBL151,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,active,450.0
CHEMBL3288945,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(N3CCOCC3)cc(O)c12,intermediate,1600.0
CHEMBL3288947,CC(C)(C)Oc1cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc2c1,inactive,20000.0
CHEMBL3288948,O=c1cc(-c2ccc(O)cc2)oc2cc(N3CCOCC3)cc(O)c12,inactive,20000.0
CHEMBL117,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,inactive,20000.0
CHEMBL3288949,O=c1cc(-c2ccccc2)oc2cc(OCc3ccc(F)cc3)cc(O)c12,inactive,20000.0
CHEMBL3288950,CC(C)(C)Oc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,inactive,100000.0
CHEMBL3288951,O=c1cc(-c2ccccc2)oc2cc(N3CCOCC3)cc(O)c12,inactive,20000.0
CHEMBL9352,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,inactive,20000.0
CHEMBL3288952,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(OCc3ccc(F)cc3)cc(O)c21,inactive,100000.0
CHEMBL3288953,CC(C)(C)Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)cc1)CC2=O,inactive,100000.0
CHEMBL44,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,inactive,20000.0
CHEMBL3288954,O=c1c(-c2ccc(O)cc2)coc2cc(OCc3ccc(F)cc3)cc(O)c12,inactive,100000.0
CHEMBL3288955,CC(C)(C)Oc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1,inactive,100000.0
CHEMBL3288956,O=c1c(-c2ccc(O)cc2)coc2cc(N3CCOCC3)cc(O)c12,inactive,20000.0
CHEMBL3288957,O=c1c(O)c(-c2ccc3c(c2)OC(c2ccccc2)(c2ccccc2)O3)oc2cc(O)cc(O)c12,inactive,20000.0
CHEMBL28,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,inactive,20000.0
CHEMBL3288946,O=c1cc(-c2ccc(O)cc2)oc2cc(OCc3ccc(F)cc3)cc(O)c12,inactive,35000.0
CHEMBL3288947,CC(C)(C)Oc1cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc2c1,inactive,20000.0
CHEMBL3288948,O=c1cc(-c2ccc(O)cc2)oc2cc(N3CCOCC3)cc(O)c12,inactive,20000.0
CHEMBL117,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,inactive,20000.0
CHEMBL3288949,O=c1cc(-c2ccccc2)oc2cc(OCc3ccc(F)cc3)cc(O)c12,inactive,20000.0
CHEMBL3288950,CC(C)(C)Oc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,inactive,50000.0
CHEMBL3288951,O=c1cc(-c2ccccc2)oc2cc(N3CCOCC3)cc(O)c12,inactive,20000.0
CHEMBL9352,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,inactive,20000.0
CHEMBL3288952,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(OCc3ccc(F)cc3)cc(O)c21,inactive,100000.0
CHEMBL3288953,CC(C)(C)Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)cc1)CC2=O,inactive,100000.0
CHEMBL44,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,inactive,20000.0
CHEMBL3288954,O=c1c(-c2ccc(O)cc2)coc2cc(OCc3ccc(F)cc3)cc(O)c12,inactive,80000.0
CHEMBL3288955,CC(C)(C)Oc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1,inactive,70000.0
CHEMBL3288956,O=c1c(-c2ccc(O)cc2)coc2cc(N3CCOCC3)cc(O)c12,inactive,20000.0
CHEMBL28,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,intermediate,1500.0
CHEMBL3288946,O=c1cc(-c2ccc(O)cc2)oc2cc(OCc3ccc(F)cc3)cc(O)c12,inactive,20000.0
CHEMBL3288947,CC(C)(C)Oc1cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc2c1,inactive,20000.0
CHEMBL3288948,O=c1cc(-c2ccc(O)cc2)oc2cc(N3CCOCC3)cc(O)c12,intermediate,1700.0
CHEMBL117,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,intermediate,1400.0
CHEMBL3288949,O=c1cc(-c2ccccc2)oc2cc(OCc3ccc(F)cc3)cc(O)c12,inactive,20000.0
CHEMBL3288950,CC(C)(C)Oc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,inactive,20000.0
CHEMBL3288951,O=c1cc(-c2ccccc2)oc2cc(N3CCOCC3)cc(O)c12,inactive,20000.0
CHEMBL9352,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,intermediate,1700.0
CHEMBL3288953,CC(C)(C)Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)cc1)CC2=O,inactive,20000.0
CHEMBL44,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,intermediate,1100.0
CHEMBL3288954,O=c1c(-c2ccc(O)cc2)coc2cc(OCc3ccc(F)cc3)cc(O)c12,inactive,20000.0
CHEMBL3288955,CC(C)(C)Oc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1,inactive,20000.0
CHEMBL3288956,O=c1c(-c2ccc(O)cc2)coc2cc(N3CCOCC3)cc(O)c12,intermediate,1700.0
CHEMBL3288957,O=c1c(O)c(-c2ccc3c(c2)OC(c2ccccc2)(c2ccccc2)O3)oc2cc(O)cc(O)c12,inactive,20000.0
CHEMBL3288957,O=c1c(O)c(-c2ccc3c(c2)OC(c2ccccc2)(c2ccccc2)O3)oc2cc(O)cc(O)c12,inactive,20000.0
CHEMBL3286423,O=c1c(OCc2ccc(F)cc2)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,inactive,20000.0
CHEMBL3288958,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(OCc3ccc(F)cc3)c12,inactive,20000.0
CHEMBL3288959,O=c1c(O)c(-c2ccc(O)c(OCc3ccc(F)cc3)c2)oc2cc(O)cc(O)c12,inactive,20000.0
CHEMBL3288960,O=c1c(O)c(-c2ccc(OCc3ccc(F)cc3)c(O)c2)oc2cc(O)cc(O)c12,inactive,20000.0
CHEMBL3286423,O=c1c(OCc2ccc(F)cc2)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,inactive,20000.0
CHEMBL3288958,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(OCc3ccc(F)cc3)c12,intermediate,7600.0
CHEMBL3288959,O=c1c(O)c(-c2ccc(O)c(OCc3ccc(F)cc3)c2)oc2cc(O)cc(O)c12,inactive,20000.0
CHEMBL3288960,O=c1c(O)c(-c2ccc(OCc3ccc(F)cc3)c(O)c2)oc2cc(O)cc(O)c12,inactive,20000.0
CHEMBL3286423,O=c1c(OCc2ccc(F)cc2)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,active,380.0
CHEMBL3288958,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(OCc3ccc(F)cc3)c12,intermediate,1800.0
CHEMBL3288959,O=c1c(O)c(-c2ccc(O)c(OCc3ccc(F)cc3)c2)oc2cc(O)cc(O)c12,intermediate,1800.0
CHEMBL3288960,O=c1c(O)c(-c2ccc(OCc3ccc(F)cc3)c(O)c2)oc2cc(O)cc(O)c12,intermediate,1400.0
CHEMBL3288272,COc1ccc2c(c1)C(=O)N(O)C(=O)C2C(=O)NCc1ccc(F)cc1,active,260.0
CHEMBL3288273,COc1ccc2c(C(=O)NCc3ccc(F)cc3)c(O)n(O)c(=O)c2c1,active,10.0
CHEMBL3288274,O=C(NCc1ccc(F)cc1)c1c(O)n(O)c(=O)c2ccc([N+](=O)[O-])cc12,active,30.0
CHEMBL3288275,Nc1ccc2c(c1)C(=O)N(O)C(=O)C2C(=O)NCc1ccc(F)cc1,active,110.0
CHEMBL3288276,O=C(NCc1ccc(F)cc1)C1C(=O)N(O)C(=O)c2cc(F)ccc21,active,240.0
CHEMBL3288277,O=C(NCc1ccc(F)cc1)C1C(=O)N(O)C(=O)c2ccc(F)cc21,active,240.0
CHEMBL3288278,O=C(NCc1ccc(F)cc1)C1C(=O)N(O)C(=O)c2c(F)cccc21,active,880.0
CHEMBL3288279,O=C(NCc1ccc(F)cc1)C1C(=O)N(O)C(=O)c2cc(Cl)ccc21,active,140.0
CHEMBL3288280,O=C(NCc1ccc(F)cc1)C1C(=O)N(O)C(=O)c2cc(Br)ccc21,active,60.0
CHEMBL3288281,O=C(NCc1ccc(F)cc1)C1C(=O)N(O)C(=O)c2cc(C(F)(F)F)ccc21,active,20.0
CHEMBL3288282,N#Cc1ccc2c(C(=O)NCc3ccc(F)cc3)c(O)n(O)c(=O)c2c1,active,70.0
CHEMBL3288270,CC(=O)Nc1ccc2c(c1)C(=O)N(O)C(=O)C2C(=O)NCc1ccc(F)cc1,active,100.0
CHEMBL3288271,O=C(Nc1ccc2c(c1)C(=O)N(O)C(=O)C2C(=O)NCc1ccc(F)cc1)c1ccccc1,active,80.0
CHEMBL3288261,O=C(Nc1ccc2c(c1)C(=O)N(O)C(=O)C2C(=O)NCc1ccc(F)cc1)c1ccccn1,active,160.0
CHEMBL3288262,O=C(Cc1ccccc1)Nc1ccc2c(c1)C(=O)N(O)C(=O)C2C(=O)NCc1ccc(F)cc1,active,230.0
CHEMBL3288263,O=C(Cc1cccs1)Nc1ccc2c(c1)C(=O)N(O)C(=O)C2C(=O)NCc1ccc(F)cc1,active,60.0
CHEMBL3288264,CCCCCCNC(=O)c1c(O)n(O)c(=O)c2cc([N+](=O)[O-])ccc12,active,60.0
CHEMBL3286416,O=C(Nc1ccccc1)c1c(O)n(O)c(=O)c2cc([N+](=O)[O-])ccc12,active,10.0
CHEMBL3288265,O=C(NCc1ccccc1)c1c(O)n(O)c(=O)c2cc([N+](=O)[O-])ccc12,active,10.0
CHEMBL3288266,O=C(Nc1ccc(F)cc1)c1c(O)n(O)c(=O)c2cc([N+](=O)[O-])ccc12,active,30.0
CHEMBL3288267,O=C(NCCc1ccc(F)cc1)c1c(O)n(O)c(=O)c2cc([N+](=O)[O-])ccc12,active,60.0
CHEMBL3288268,COc1ccc(CNC(=O)c2c(O)n(O)c(=O)c3cc([N+](=O)[O-])ccc23)cc1,active,10.0
CHEMBL254316,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,active,10.0
CHEMBL3360116,Cn1c(C2CCOCC2)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O,active,5.0
CHEMBL3360115,Cn1c(C2(C)CCCS2)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O,active,5.0
CHEMBL3360114,Cn1c(C2(C)CCCO2)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O,active,5.0
CHEMBL3360113,CSC1COCC1c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1C,active,3.0
CHEMBL3360112,Cn1c(C2COCC2O)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O,active,6.0
CHEMBL3360111,Cn1c(C2CCOC2)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O,active,4.0
CHEMBL3360110,Cn1c(C2=CCOC2)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O,active,19.0
CHEMBL3360109,Cn1c(-c2ccco2)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O,active,21.0
CHEMBL3360117,Cn1c(C2CCCCO2)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O,active,10.0
